Time	Vin
0.0028	0.352188
0.0028	0.353594
0.0028	0.35625
0.0028	0.357188
0.0028	0.357656
0.0028	0.3575
0.0028	0.354688
0.0028	0.352344
0.0028	0.354219
0.0028	0.354844
0.0028	0.358438
0.0028	0.359219
0.0028	0.358438
0.0028	0.359688
0.0028	0.36
0.0028	0.36
0.0028	0.360313
0.0028	0.360781
0.0028	0.36375
0.0028	0.362813
0.0028	0.363281
0.0029	0.36375
0.0029	0.3625
0.0029	0.3625
0.0029	0.364375
0.0029	0.365
0.0029	0.367031
0.0029	0.366406
0.0029	0.368438
0.0029	0.367813
0.0029	0.369688
0.0029	0.370938
0.0029	0.368906
0.0029	0.368125
0.0029	0.368594
0.0029	0.368125
0.0029	0.368438
0.0029	0.369063
0.0029	0.369688
0.0029	0.371094
0.0029	0.3725
0.0029	0.370938
0.0029	0.370625
0.0029	0.372188
0.0029	0.371875
0.0029	0.372656
0.003	0.3725
0.003	0.37375
0.003	0.375781
0.003	0.37625
0.003	0.376719
0.003	0.376719
0.003	0.375469
0.003	0.37625
0.003	0.378281
0.003	0.379844
0.003	0.38
0.003	0.379844
0.003	0.379531
0.003	0.378594
0.003	0.38
0.003	0.38
0.003	0.380625
0.003	0.381094
0.003	0.381563
0.003	0.382812
0.003	0.382344
0.003	0.383281
0.003	0.384063
0.003	0.385313
0.003	0.384844
0.0031	0.385625
0.0031	0.386094
0.0031	0.386094
0.0031	0.386875
0.0031	0.387656
0.0031	0.389688
0.0031	0.390469
0.0031	0.390938
0.0031	0.3925
0.0031	0.392188
0.0031	0.3925
0.0031	0.392969
0.0031	0.393281
0.0031	0.395
0.0031	0.395781
0.0031	0.395
0.0031	0.395781
0.0031	0.396094
0.0031	0.394063
0.0031	0.394531
0.0031	0.396094
0.0031	0.396875
0.0031	0.396094
0.0031	0.39625
0.0031	0.395781
0.0032	0.397031
0.0032	0.398594
0.0032	0.398594
0.0032	0.400156
0.0032	0.398281
0.0032	0.398906
0.0032	0.400313
0.0032	0.402188
0.0032	0.400625
0.0032	0.398906
0.0032	0.399063
0.0032	0.399063
0.0032	0.399844
0.0032	0.399844
0.0032	0.400625
0.0032	0.402344
0.0032	0.403594
0.0032	0.407656
0.0032	0.408438
0.0032	0.4075
0.0032	0.40625
0.0032	0.407656
0.0032	0.407031
0.0032	0.407656
0.0032	0.40875
0.0033	0.409063
0.0033	0.408438
0.0033	0.409063
0.0033	0.408438
0.0033	0.409531
0.0033	0.40875
0.0033	0.409063
0.0033	0.41
0.0033	0.41
0.0033	0.412031
0.0033	0.411094
0.0033	0.4125
0.0033	0.412344
0.0033	0.411719
0.0033	0.413594
0.0033	0.414844
0.0033	0.413594
0.0033	0.415156
0.0033	0.414531
0.0033	0.413594
0.0033	0.414844
0.0033	0.415625
0.0033	0.418125
0.0033	0.417813
0.0033	0.418906
0.0034	0.419219
0.0034	0.418125
0.0034	0.418906
0.0034	0.418125
0.0034	0.417813
0.0034	0.419688
0.0034	0.421406
0.0034	0.422969
0.0034	0.423438
0.0034	0.422656
0.0034	0.423281
0.0034	0.424688
0.0034	0.425781
0.0034	0.4275
0.0034	0.427969
0.0034	0.426563
0.0034	0.427813
0.0034	0.425469
0.0034	0.425938
0.0034	0.429375
0.0034	0.429531
0.0034	0.43
0.0034	0.42875
0.0034	0.431563
0.0034	0.431406
0.0035	0.430313
0.0035	0.429844
0.0035	0.432656
0.0035	0.432813
0.0035	0.435156
0.0035	0.434375
0.0035	0.435469
0.0035	0.435625
0.0035	0.436719
0.0035	0.437969
0.0035	0.440156
0.0035	0.438438
0.0035	0.438906
0.0035	0.438906
0.0035	0.439531
0.0035	0.438438
0.0035	0.438438
0.0035	0.440469
0.0035	0.442188
0.0035	0.44375
0.0035	0.444531
0.0035	0.445312
0.0035	0.44375
0.0035	0.446094
0.0035	0.448906
0.0036	0.445625
0.0036	0.445
0.0036	0.444844
0.0036	0.444531
0.0036	0.444063
0.0036	0.447031
0.0036	0.446563
0.0036	0.447656
0.0036	0.450156
0.0036	0.448906
0.0036	0.449844
0.0036	0.449844
0.0036	0.450313
0.0036	0.449844
0.0036	0.449063
0.0036	0.448594
0.0036	0.450625
0.0036	0.450156
0.0036	0.452344
0.0036	0.450156
0.0036	0.451406
0.0036	0.451875
0.0036	0.451719
0.0036	0.452656
0.0036	0.454375
0.0037	0.457969
0.0037	0.46125
0.0037	0.460781
0.0037	0.459219
0.0037	0.457813
0.0037	0.457969
0.0037	0.46
0.0037	0.461094
0.0037	0.459219
0.0037	0.460313
0.0037	0.461094
0.0037	0.462344
0.0037	0.461875
0.0037	0.461875
0.0037	0.464844
0.0037	0.465625
0.0037	0.464063
0.0037	0.4625
0.0037	0.463125
0.0037	0.463281
0.0037	0.462344
0.0037	0.463281
0.0037	0.465938
0.0037	0.464844
0.0037	0.465313
0.0038	0.466406
0.0038	0.467188
0.0038	0.467188
0.0038	0.467188
0.0038	0.469375
0.0038	0.47
0.0038	0.470469
0.0038	0.473281
0.0038	0.474219
0.0038	0.472188
0.0038	0.474531
0.0038	0.475469
0.0038	0.475313
0.0038	0.47625
0.0038	0.475469
0.0038	0.476094
0.0038	0.478125
0.0038	0.479375
0.0038	0.477344
0.0038	0.47625
0.0038	0.4775
0.0038	0.47875
0.0038	0.4775
0.0038	0.4775
0.0038	0.478125
0.0039	0.480781
0.0039	0.482656
0.0039	0.483125
0.0039	0.483125
0.0039	0.483906
0.0039	0.484688
0.0039	0.482344
0.0039	0.481406
0.0039	0.483594
0.0039	0.484844
0.0039	0.484375
0.0039	0.484844
0.0039	0.485938
0.0039	0.485469
0.0039	0.486875
0.0039	0.487969
0.0039	0.484375
0.0039	0.482813
0.0039	0.483594
0.0039	0.485469
0.0039	0.485469
0.0039	0.485625
0.0039	0.486875
0.0039	0.48875
0.0039	0.49
0.004	0.489219
0.004	0.490938
0.004	0.492031
0.004	0.491719
0.004	0.489531
0.004	0.490469
0.004	0.494063
0.004	0.493594
0.004	0.493594
0.004	0.496875
0.004	0.496406
0.004	0.496875
0.004	0.498125
0.004	0.495625
0.004	0.496875
0.004	0.498125
0.004	0.499844
0.004	0.499844
0.004	0.500156
0.004	0.499844
0.004	0.500625
0.004	0.501719
0.004	0.5025
0.004	0.504531
0.004	0.505469
0.0041	0.506563
0.0041	0.505938
0.0041	0.505469
0.0041	0.506563
0.0041	0.507031
0.0041	0.505156
0.0041	0.505469
0.0041	0.509219
0.0041	0.506719
0.0041	0.507812
0.0041	0.5075
0.0041	0.507969
0.0041	0.51
0.0041	0.509063
0.0041	0.507969
0.0041	0.510781
0.0041	0.510625
0.0041	0.510313
0.0041	0.509063
0.0041	0.511875
0.0041	0.511094
0.0041	0.511875
0.0041	0.514375
0.0041	0.513906
0.0041	0.516094
0.0042	0.516094
0.0042	0.517969
0.0042	0.517656
0.0042	0.518125
0.0042	0.516094
0.0042	0.514844
0.0042	0.516094
0.0042	0.517344
0.0042	0.516094
0.0042	0.517969
0.0042	0.520938
0.0042	0.51875
0.0042	0.521406
0.0042	0.521719
0.0042	0.52375
0.0042	0.524219
0.0042	0.523438
0.0042	0.523438
0.0042	0.525
0.0042	0.525
0.0042	0.526094
0.0042	0.524844
0.0042	0.525313
0.0042	0.527031
0.0042	0.529531
0.0043	0.529531
0.0043	0.528906
0.0043	0.529375
0.0043	0.528906
0.0043	0.530156
0.0043	0.529531
0.0043	0.530313
0.0043	0.531094
0.0043	0.531875
0.0043	0.530156
0.0043	0.531094
0.0043	0.532656
0.0043	0.532188
0.0043	0.534219
0.0043	0.533438
0.0043	0.533906
0.0043	0.533125
0.0043	0.532969
0.0043	0.534375
0.0043	0.535938
0.0043	0.536406
0.0043	0.532969
0.0043	0.532344
0.0043	0.533906
0.0043	0.533906
0.0044	0.535938
0.0044	0.537188
0.0044	0.537031
0.0044	0.535938
0.0044	0.53875
0.0044	0.540313
0.0044	0.540313
0.0044	0.539219
0.0044	0.538438
0.0044	0.539688
0.0044	0.539219
0.0044	0.53875
0.0044	0.540781
0.0044	0.540313
0.0044	0.541719
0.0044	0.543125
0.0044	0.54375
0.0044	0.546406
0.0044	0.545781
0.0044	0.542813
0.0044	0.544844
0.0044	0.544375
0.0044	0.545625
0.0044	0.547344
0.0044	0.548438
0.0045	0.548438
0.0045	0.548906
0.0045	0.549219
0.0045	0.549844
0.0045	0.551719
0.0045	0.55375
0.0045	0.5525
0.0045	0.553906
0.0045	0.553281
0.0045	0.551875
0.0045	0.5525
0.0045	0.552969
0.0045	0.552656
0.0045	0.55125
0.0045	0.552656
0.0045	0.553438
0.0045	0.55625
0.0045	0.557031
0.0045	0.5575
0.0045	0.557031
0.0045	0.556563
0.0045	0.555
0.0045	0.555469
0.0045	0.557813
0.0045	0.559531
0.0046	0.561094
0.0046	0.562031
0.0046	0.563438
0.0046	0.564375
0.0046	0.562813
0.0046	0.561875
0.0046	0.563125
0.0046	0.562813
0.0046	0.561406
0.0046	0.565625
0.0046	0.566406
0.0046	0.566094
0.0046	0.566094
0.0046	0.565625
0.0046	0.568125
0.0046	0.5675
0.0046	0.568438
0.0046	0.567969
0.0046	0.567188
0.0046	0.569688
0.0046	0.571719
0.0046	0.572188
0.0046	0.57
0.0046	0.57
0.0046	0.570156
0.0047	0.57125
0.0047	0.571563
0.0047	0.574063
0.0047	0.574063
0.0047	0.575625
0.0047	0.575781
0.0047	0.576094
0.0047	0.574531
0.0047	0.57375
0.0047	0.572031
0.0047	0.575625
0.0047	0.578906
0.0047	0.576875
0.0047	0.578906
0.0047	0.578906
0.0047	0.578281
0.0047	0.576563
0.0047	0.575781
0.0047	0.579844
0.0047	0.579688
0.0047	0.582188
0.0047	0.583438
0.0047	0.583438
0.0047	0.583125
0.0047	0.580156
0.0048	0.580156
0.0048	0.583125
0.0048	0.585938
0.0048	0.587813
0.0048	0.587031
0.0048	0.585938
0.0048	0.582969
0.0048	0.582969
0.0048	0.585
0.0048	0.586719
0.0048	0.590313
0.0048	0.589219
0.0048	0.587188
0.0048	0.58875
0.0048	0.587969
0.0048	0.587813
0.0048	0.587813
0.0048	0.589844
0.0048	0.592344
0.0048	0.593125
0.0048	0.593594
0.0048	0.593906
0.0048	0.591875
0.0048	0.591563
0.0048	0.594844
0.0049	0.597344
0.0049	0.597656
0.0049	0.597969
0.0049	0.598594
0.0049	0.596875
0.0049	0.598906
0.0049	0.6
0.0049	0.599219
0.0049	0.600938
0.0049	0.6025
0.0049	0.600625
0.0049	0.600625
0.0049	0.602969
0.0049	0.60125
0.0049	0.601719
0.0049	0.60375
0.0049	0.602188
0.0049	0.60375
0.0049	0.605
0.0049	0.605469
0.0049	0.604688
0.0049	0.604531
0.0049	0.605313
0.0049	0.6075
0.0049	0.606719
0.005	0.60625
0.005	0.606719
0.005	0.607813
0.005	0.609063
0.005	0.610313
0.005	0.611406
0.005	0.612344
0.005	0.610625
0.005	0.610781
0.005	0.611406
0.005	0.610781
0.005	0.611875
0.005	0.611875
0.005	0.611406
0.005	0.612656
0.005	0.614688
0.005	0.61625
0.005	0.615938
0.005	0.618281
0.005	0.618281
0.005	0.6175
0.005	0.617969
0.005	0.619531
0.005	0.617188
0.005	0.61875
0.0051	0.620781
0.0051	0.621563
0.0051	0.6225
0.0051	0.622031
0.0051	0.622031
0.0051	0.62125
0.0051	0.622813
0.0051	0.624531
0.0051	0.627031
0.0051	0.626094
0.0051	0.627344
0.0051	0.626875
0.0051	0.627344
0.0051	0.627344
0.0051	0.627344
0.0051	0.627656
0.0051	0.626406
0.0051	0.626406
0.0051	0.627656
0.0051	0.628906
0.0051	0.627656
0.0051	0.627344
0.0051	0.628594
0.0051	0.626875
0.0051	0.627813
0.0052	0.629844
0.0052	0.631406
0.0052	0.631875
0.0052	0.633438
0.0052	0.634531
0.0052	0.635
0.0052	0.633906
0.0052	0.634219
0.0052	0.634219
0.0052	0.633438
0.0052	0.635
0.0052	0.635156
0.0052	0.63625
0.0052	0.6375
0.0052	0.637031
0.0052	0.63875
0.0052	0.639063
0.0052	0.640313
0.0052	0.64125
0.0052	0.641875
0.0052	0.639844
0.0052	0.64
0.0052	0.639531
0.0052	0.640313
0.0052	0.64125
0.0053	0.642656
0.0053	0.643906
0.0053	0.644688
0.0053	0.644375
0.0053	0.643594
0.0053	0.644063
0.0053	0.645156
0.0053	0.644063
0.0053	0.643125
0.0053	0.647344
0.0053	0.65
0.0053	0.648438
0.0053	0.649375
0.0053	0.64875
0.0053	0.647188
0.0053	0.64875
0.0053	0.649375
0.0053	0.649375
0.0053	0.652813
0.0053	0.6525
0.0053	0.65125
0.0053	0.653281
0.0053	0.652188
0.0053	0.654219
0.0053	0.656875
0.0054	0.655781
0.0054	0.654063
0.0054	0.655781
0.0054	0.658125
0.0054	0.657031
0.0054	0.6575
0.0054	0.657031
0.0054	0.6575
0.0054	0.660156
0.0054	0.660938
0.0054	0.661094
0.0054	0.661406
0.0054	0.660156
0.0054	0.662344
0.0054	0.663125
0.0054	0.664219
0.0054	0.664688
0.0054	0.66625
0.0054	0.668281
0.0054	0.670313
0.0054	0.667656
0.0054	0.667656
0.0054	0.666719
0.0054	0.667969
0.0054	0.667656
0.0055	0.67
0.0055	0.669063
0.0055	0.667188
0.0055	0.6675
0.0055	0.669531
0.0055	0.670313
0.0055	0.670781
0.0055	0.670781
0.0055	0.672031
0.0055	0.6725
0.0055	0.67125
0.0055	0.673281
0.0055	0.67375
0.0055	0.672813
0.0055	0.672813
0.0055	0.673594
0.0055	0.67375
0.0055	0.673594
0.0055	0.672813
0.0055	0.675313
0.0055	0.676875
0.0055	0.678125
0.0055	0.679844
0.0055	0.678594
0.0055	0.676875
0.0056	0.677813
0.0056	0.678125
0.0056	0.679219
0.0056	0.680625
0.0056	0.681406
0.0056	0.682188
0.0056	0.681406
0.0056	0.68125
0.0056	0.681406
0.0056	0.68125
0.0056	0.684219
0.0056	0.684219
0.0056	0.6825
0.0056	0.685313
0.0056	0.685469
0.0056	0.685313
0.0056	0.682969
0.0056	0.68375
0.0056	0.686563
0.0056	0.6875
0.0056	0.691406
0.0056	0.690625
0.0056	0.690781
0.0056	0.691406
0.0056	0.691094
0.0057	0.691875
0.0057	0.690781
0.0057	0.689531
0.0057	0.687813
0.0057	0.687969
0.0057	0.691563
0.0057	0.692031
0.0057	0.691563
0.0057	0.692656
0.0057	0.695469
0.0057	0.697188
0.0057	0.693906
0.0057	0.694688
0.0057	0.695625
0.0057	0.697969
0.0057	0.699219
0.0057	0.699688
0.0057	0.70125
0.0057	0.700938
0.0057	0.700781
0.0057	0.700781
0.0057	0.699219
0.0057	0.700469
0.0057	0.699688
0.0057	0.700938
0.0058	0.701563
0.0058	0.704063
0.0058	0.70375
0.0058	0.7025
0.0058	0.7025
0.0058	0.704063
0.0058	0.703594
0.0058	0.703281
0.0058	0.703281
0.0058	0.704844
0.0058	0.706563
0.0058	0.708281
0.0058	0.707813
0.0058	0.708125
0.0058	0.707813
0.0058	0.709375
0.0058	0.710625
0.0058	0.711094
0.0058	0.710625
0.0058	0.709688
0.0058	0.707813
0.0058	0.706563
0.0058	0.708594
0.0058	0.707813
0.0058	0.709375
0.0059	0.709688
0.0059	0.711406
0.0059	0.714688
0.0059	0.716719
0.0059	0.71625
0.0059	0.71625
0.0059	0.717031
0.0059	0.717031
0.0059	0.717188
0.0059	0.719063
0.0059	0.718281
0.0059	0.72
0.0059	0.717188
0.0059	0.717813
0.0059	0.719844
0.0059	0.722031
0.0059	0.719844
0.0059	0.720781
0.0059	0.72125
0.0059	0.72
0.0059	0.722344
0.0059	0.723906
0.0059	0.723125
0.0059	0.721875
0.0059	0.720781
0.006	0.723594
0.006	0.724375
0.006	0.724531
0.006	0.725625
0.006	0.727656
0.006	0.728438
0.006	0.728906
0.006	0.727656
0.006	0.726875
0.006	0.726562
0.006	0.727188
0.006	0.728594
0.006	0.729688
0.006	0.730469
0.006	0.732656
0.006	0.733281
0.006	0.732188
0.006	0.732656
0.006	0.73125
0.006	0.732969
0.006	0.734063
0.006	0.735469
0.006	0.737031
0.006	0.73625
0.006	0.737344
0.0061	0.739063
0.0061	0.739531
0.0061	0.738594
0.0061	0.738594
0.0061	0.73875
0.0061	0.739375
0.0061	0.740313
0.0061	0.741406
0.0061	0.741875
0.0061	0.741875
0.0061	0.742813
0.0061	0.744844
0.0061	0.744375
0.0061	0.745938
0.0061	0.744844
0.0061	0.744844
0.0061	0.745625
0.0061	0.744688
0.0061	0.744219
0.0061	0.744219
0.0061	0.744844
0.0061	0.745469
0.0061	0.746406
0.0061	0.746719
0.0061	0.746875
0.0062	0.746406
0.0062	0.745938
0.0062	0.74625
0.0062	0.748906
0.0062	0.750313
0.0062	0.750313
0.0062	0.749688
0.0062	0.751563
0.0062	0.754375
0.0062	0.752969
0.0062	0.754063
0.0062	0.754063
0.0062	0.752031
0.0062	0.753594
0.0062	0.754375
0.0062	0.755625
0.0062	0.754844
0.0062	0.756563
0.0062	0.758438
0.0062	0.757812
0.0062	0.756875
0.0062	0.756094
0.0062	0.757656
0.0062	0.759063
0.0062	0.759688
0.0063	0.760469
0.0063	0.760625
0.0063	0.760469
0.0063	0.760469
0.0063	0.758125
0.0063	0.757656
0.0063	0.760156
0.0063	0.7625
0.0063	0.764219
0.0063	0.764531
0.0063	0.765938
0.0063	0.765781
0.0063	0.76875
0.0063	0.767969
0.0063	0.77
0.0063	0.769531
0.0063	0.769844
0.0063	0.769844
0.0063	0.769219
0.0063	0.769531
0.0063	0.770781
0.0063	0.769531
0.0063	0.770313
0.0063	0.769531
0.0063	0.77125
0.0064	0.77
0.0064	0.76875
0.0064	0.769531
0.0064	0.773281
0.0064	0.772344
0.0064	0.771563
0.0064	0.773125
0.0064	0.775156
0.0064	0.776406
0.0064	0.775625
0.0064	0.775156
0.0064	0.773594
0.0064	0.775313
0.0064	0.777188
0.0064	0.778906
0.0064	0.780469
0.0064	0.779219
0.0064	0.780156
0.0064	0.782813
0.0064	0.78375
0.0064	0.782188
0.0064	0.7825
0.0064	0.782969
0.0064	0.785313
0.0064	0.786563
0.0065	0.78625
0.0065	0.786094
0.0065	0.786094
0.0065	0.785781
0.0065	0.785
0.0065	0.785781
0.0065	0.78625
0.0065	0.786875
0.0065	0.786875
0.0065	0.788125
0.0065	0.791094
0.0065	0.790938
0.0065	0.790313
0.0065	0.788281
0.0065	0.789375
0.0065	0.790313
0.0065	0.792969
0.0065	0.792188
0.0065	0.792969
0.0065	0.793125
0.0065	0.796406
0.0065	0.797969
0.0065	0.797656
0.0065	0.8
0.0065	0.799063
0.0066	0.799531
0.0066	0.796406
0.0066	0.795
0.0066	0.795
0.0066	0.795469
0.0066	0.798281
0.0066	0.800469
0.0066	0.799063
0.0066	0.8
0.0066	0.801719
0.0066	0.800781
0.0066	0.801094
0.0066	0.802344
0.0066	0.8025
0.0066	0.8025
0.0066	0.8025
0.0066	0.803594
0.0066	0.804844
0.0066	0.803125
0.0066	0.804844
0.0066	0.804844
0.0066	0.805313
0.0066	0.806875
0.0066	0.806563
0.0066	0.807188
0.0067	0.807813
0.0067	0.808125
0.0067	0.808438
0.0067	0.807188
0.0067	0.805781
0.0067	0.805781
0.0067	0.809219
0.0067	0.810156
0.0067	0.809844
0.0067	0.807813
0.0067	0.809375
0.0067	0.8125
0.0067	0.814531
0.0067	0.813281
0.00671	0.813906
0.00671	0.81625
0.00672	0.815938
0.00672	0.8175
0.00672	0.8175
0.00673	0.81875
0.00673	0.819063
0.00674	0.8175
0.00674	0.816563
0.00674	0.816719
0.00675	0.817813
0.00675	0.8175
0.00676	0.815938
0.00676	0.817813
0.00676	0.819844
0.00677	0.82
0.00677	0.822656
0.00678	0.823125
0.00678	0.822813
0.00678	0.822656
0.00679	0.822656
0.00679	0.824063
0.0068	0.822813
0.0068	0.822656
0.0068	0.825469
0.00681	0.825156
0.00681	0.826406
0.00682	0.8275
0.00682	0.826406
0.00682	0.8275
0.00683	0.828125
0.00683	0.827969
0.00684	0.826719
0.00684	0.827656
0.00684	0.830156
0.00685	0.831719
0.00685	0.832188
0.00686	0.833594
0.00686	0.834531
0.00686	0.833594
0.00687	0.8325
0.00687	0.8325
0.00688	0.831719
0.00688	0.834063
0.00688	0.835313
0.00689	0.836094
0.00689	0.835313
0.0069	0.834219
0.0069	0.835313
0.0069	0.837031
0.00691	0.837031
0.00691	0.838594
0.00692	0.838594
0.00692	0.839688
0.00692	0.840156
0.00693	0.838594
0.00693	0.839688
0.00694	0.840156
0.00694	0.840938
0.00694	0.841875
0.00695	0.842656
0.00695	0.845156
0.00696	0.845938
0.00696	0.847188
0.00696	0.849219
0.00697	0.8475
0.00697	0.845938
0.00698	0.845938
0.00698	0.847031
0.00698	0.847813
0.00699	0.847188
0.00699	0.847813
0.007	0.849531
0.007	0.848438
0.007	0.849531
0.00701	0.849219
0.00701	0.84875
0.00702	0.849063
0.00702	0.850781
0.00702	0.851875
0.00703	0.8525
0.00703	0.853125
0.00704	0.850313
0.00704	0.847813
0.00704	0.850469
0.00705	0.85125
0.00705	0.852813
0.00706	0.853281
0.00706	0.853906
0.00706	0.853281
0.00707	0.852813
0.00707	0.853594
0.00708	0.853594
0.00708	0.854375
0.00708	0.855625
0.00709	0.856406
0.00709	0.856406
0.0071	0.858906
0.0071	0.858125
0.0071	0.857656
0.00711	0.858438
0.00711	0.858594
0.00712	0.857656
0.00712	0.858438
0.00712	0.859375
0.00713	0.86375
0.00713	0.865
0.00714	0.86625
0.00714	0.864688
0.00714	0.863281
0.00715	0.863438
0.00715	0.865781
0.00716	0.868594
0.00716	0.86875
0.00716	0.868281
0.00717	0.867031
0.00717	0.869375
0.00718	0.869531
0.00718	0.867344
0.00718	0.869375
0.00719	0.870781
0.00719	0.871563
0.0072	0.871563
0.0072	0.871563
0.0072	0.871563
0.00721	0.871094
0.00721	0.872813
0.00722	0.870781
0.00722	0.870781
0.00722	0.871406
0.00723	0.871563
0.00723	0.873906
0.00724	0.873438
0.00724	0.874375
0.00724	0.875469
0.00725	0.875938
0.00725	0.874688
0.00726	0.875156
0.00726	0.876875
0.00726	0.877656
0.00727	0.8775
0.00727	0.878438
0.00728	0.879688
0.00728	0.880781
0.00728	0.88125
0.00729	0.880469
0.00729	0.88125
0.0073	0.880938
0.0073	0.880469
0.0073	0.8825
0.00731	0.884375
0.00731	0.884063
0.00732	0.884375
0.00732	0.882969
0.00732	0.883281
0.00733	0.883281
0.00733	0.883594
0.00734	0.885313
0.00734	0.885625
0.00734	0.885625
0.00735	0.885781
0.00735	0.885313
0.00736	0.885313
0.00736	0.885313
0.00736	0.886563
0.00737	0.885313
0.00737	0.885781
0.00738	0.885781
0.00738	0.888594
0.00738	0.889844
0.00739	0.891719
0.00739	0.8925
0.0074	0.892188
0.0074	0.893125
0.0074	0.892188
0.00741	0.892656
0.00741	0.893438
0.00742	0.893125
0.00742	0.89375
0.00742	0.895469
0.00743	0.894531
0.00743	0.895156
0.00744	0.894531
0.00744	0.894688
0.00744	0.893906
0.00745	0.894219
0.00745	0.89625
0.00746	0.896563
0.00746	0.897969
0.00746	0.897031
0.00747	0.897188
0.00747	0.899063
0.00748	0.900781
0.00748	0.899219
0.00748	0.899844
0.00749	0.900781
0.00749	0.90125
0.0075	0.900781
0.0075	0.90125
0.0075	0.902656
0.00751	0.902656
0.00751	0.903281
0.00752	0.904063
0.00752	0.902344
0.00752	0.903125
0.00753	0.903906
0.00753	0.903281
0.00754	0.904375
0.00754	0.905156
0.00754	0.905313
0.00755	0.905938
0.00755	0.906094
0.00756	0.906875
0.00756	0.906406
0.00756	0.907656
0.00757	0.907656
0.00757	0.908906
0.00758	0.910781
0.00758	0.912969
0.00758	0.912188
0.00759	0.913281
0.00759	0.914531
0.0076	0.914531
0.0076	0.914531
0.0076	0.914531
0.00761	0.912969
0.00761	0.913281
0.00762	0.914219
0.00762	0.916094
0.00762	0.917031
0.00763	0.915
0.00763	0.916875
0.00764	0.91625
0.00764	0.917031
0.00764	0.917344
0.00765	0.918906
0.00765	0.919844
0.00766	0.920625
0.00766	0.920156
0.00766	0.919844
0.00767	0.919531
0.00767	0.917813
0.00768	0.919531
0.00768	0.920938
0.00768	0.921406
0.00769	0.925
0.00769	0.924375
0.0077	0.924375
0.0077	0.925156
0.0077	0.927656
0.00771	0.927969
0.00771	0.927656
0.00772	0.927969
0.00772	0.93
0.00772	0.930469
0.00773	0.931094
0.00773	0.929688
0.00774	0.93
0.00774	0.931094
0.00774	0.929688
0.00775	0.929063
0.00775	0.929219
0.00776	0.927969
0.00776	0.930469
0.00776	0.932031
0.00777	0.9325
0.00777	0.931563
0.00778	0.932813
0.00778	0.932031
0.00778	0.931719
0.00779	0.93375
0.00779	0.935625
0.0078	0.935625
0.0078	0.936563
0.0078	0.936563
0.00781	0.936406
0.00781	0.938594
0.00782	0.940625
0.00782	0.939844
0.00782	0.941875
0.00783	0.939844
0.00783	0.940156
0.00784	0.940625
0.00784	0.942188
0.00784	0.94375
0.00785	0.942969
0.00785	0.942656
0.00786	0.943281
0.00786	0.942656
0.00786	0.943281
0.00787	0.945469
0.00787	0.945312
0.00788	0.945
0.00788	0.945469
0.00788	0.946563
0.00789	0.946563
0.00789	0.947344
0.0079	0.948281
0.0079	0.946719
0.0079	0.949063
0.00791	0.94875
0.00791	0.948594
0.00792	0.948281
0.00792	0.9475
0.00792	0.949531
0.00793	0.949844
0.00793	0.951094
0.00794	0.950781
0.00794	0.951094
0.00794	0.951406
0.00795	0.953125
0.00795	0.952813
0.00796	0.954844
0.00796	0.956094
0.00796	0.954063
0.00797	0.953438
0.00797	0.954844
0.00798	0.955469
0.00798	0.956094
0.00798	0.955625
0.00799	0.956719
0.00799	0.955938
0.008	0.956094
0.008	0.955469
0.008	0.956719
0.00801	0.955938
0.00801	0.955938
0.00802	0.955625
0.00802	0.957656
0.00802	0.960781
0.00803	0.958125
0.00803	0.958906
0.00804	0.959688
0.00804	0.960781
0.00804	0.960938
0.00805	0.959531
0.00805	0.961563
0.00806	0.962031
0.00806	0.963281
0.00806	0.965313
0.00807	0.965781
0.00807	0.965625
0.00808	0.965781
0.00808	0.966875
0.00808	0.967031
0.00809	0.96625
0.00809	0.966094
0.0081	0.966094
0.0081	0.967813
0.0081	0.968281
0.00811	0.967656
0.00811	0.96625
0.00812	0.96625
0.00812	0.968125
0.00812	0.968906
0.00813	0.969063
0.00813	0.968281
0.00814	0.967344
0.00814	0.970156
0.00814	0.972188
0.00815	0.972344
0.00815	0.971719
0.00816	0.971406
0.00816	0.971406
0.00816	0.971719
0.00817	0.97375
0.00817	0.975469
0.00818	0.977188
0.00818	0.979531
0.00818	0.979531
0.00819	0.98
0.00819	0.979844
0.0082	0.979844
0.0082	0.977188
0.0082	0.977813
0.00821	0.977969
0.00821	0.980313
0.00822	0.979844
0.00822	0.978281
0.00822	0.979063
0.00823	0.97875
0.00823	0.979219
0.00824	0.98
0.00824	0.979844
0.00824	0.980469
0.00825	0.979531
0.00825	0.982344
0.00826	0.983281
0.00826	0.983281
0.00826	0.985156
0.00827	0.986406
0.00827	0.985625
0.00828	0.985938
0.00828	0.987188
0.00828	0.989688
0.00829	0.987969
0.00829	0.987969
0.0083	0.988438
0.0083	0.990938
0.0083	0.99
0.00831	0.988594
0.00831	0.988906
0.00832	0.989219
0.00832	0.991406
0.00832	0.990469
0.00833	0.99
0.00833	0.990469
0.00834	0.99375
0.00834	0.995781
0.00834	0.994063
0.00835	0.994063
0.00835	0.994531
0.00836	0.994688
0.00836	0.993438
0.00836	0.993438
0.00837	0.994531
0.00837	0.995313
0.00838	0.997344
0.00838	0.996094
0.00838	0.9975
0.00839	0.997344
0.00839	0.995781
0.0084	0.997813
0.0084	0.997344
0.0084	0.999063
0.00841	1.00016
0.00841	1.00219
0.00842	1.00234
0.00842	1.00156
